course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,subject,ingreso_por_curso
30240,The Ultimate Web Development Course,True,50,9881,329,136,All Levels,Web Development,494050
836044,React From The Ground Up,True,150,3252,401,62,All Levels,Web Development,487800
405818,Javascript for Beginners Learn by Doing Practical Exercises,True,100,5089,685,29,All Levels,Web Development,508900
665042,8 Beautiful Ruby on Rails Apps in 30 Days & TDD - Immersive ,True,100,5962,466,132,All Levels,Web Development,596200
1068590,Wordpress Website Mastery 2017,False,0,5181,64,22,Beginner Level,Web Development,0
1203894,How To Make an eCommerce Website With Wordpress 2017,False,0,3493,43,26,Beginner Level,Web Development,0
994634,Mastering ASP.NET MVC 5 From Scratch Using C#,True,50,417,65,109,All Levels,Web Development,20850
765916,Start Web Development with GIS Map in JavaScript,True,60,1599,26,49,All Levels,Web Development,95940
128950,Learn to Build Websites using Twitter Bootstrap,False,0,15134,523,12,All Levels,Web Development,0
549064,Web Development Tools the Pros Use: Code Productivity Hacks,True,30,2596,11,39,Beginner Level,Web Development,77880
400280,WordPress : An Overview,True,45,1783,16,15,Beginner Level,Web Development,80235
382856,Create Startup Landing Page with Viral Marketing Strategies,False,0,12974,120,13,Beginner Level,Web Development,0
958982,JavaScript : JavaScript Awesomeness,True,25,785,20,25,Beginner Level,Web Development,19625
1113036,Mastering CSS 3.0 Selectors,False,0,4115,63,13,Intermediate Level,Web Development,0
226534,WordPress Backup And Restore Fundamentals,False,0,13242,131,24,Intermediate Level,Web Development,0
738726,Learn HTML and CSS to make a Website,True,20,1154,12,71,Beginner Level,Web Development,23080
64422,1 Hour HTML,True,200,16212,514,20,Beginner Level,Web Development,3242400
874166,Angular 2 Crash Course with TypeScript,True,100,16409,589,74,All Levels,Web Development,1640900
1197650,Boost your website speed without any coding!,True,50,1337,28,12,All Levels,Web Development,66850
912946,Professional Rails Code Along,True,40,1469,237,120,Intermediate Level,Web Development,58760
876544,ASP.NET Web API 2 Hands-On,True,20,2660,276,16,All Levels,Web Development,53200
1205894,Create a MEAN App by Example - Full Stack Course,True,50,421,26,33,Intermediate Level,Web Development,21050
19332,The Original Complete Web Developer Course.,True,20,31070,742,195,Beginner Level,Web Development,621400
863954,Angular 2 From The Ground Up,True,30,1737,471,87,All Levels,Web Development,52110
789324,Complete Web Development Course + Building 5 Websites!,True,200,11492,174,118,All Levels,Web Development,2298400
1229274,WP Plugin Development - Build your own plugin!,True,200,5439,22,24,Beginner Level,Web Development,1087800
906700,Sass: From Beginner to Advanced,True,40,8059,231,39,All Levels,Web Development,322360
113706,Build Flat Responsive Website from Scratch - Complete Course,True,35,12105,144,54,All Levels,Web Development,423675
604044,Wordpress for Beginners - Build a Live Website from Scratch,True,20,3877,92,15,Beginner Level,Web Development,77540
531290,"Essential JavaScript, jQuery and AngularJS Training",True,30,2919,136,70,Intermediate Level,Web Development,87570
436210,The Pro Ruby on Rails Starter,True,45,2409,90,19,Beginner Level,Web Development,108405
617158,Unit Testing AngularJS: Build Bugfree Apps That Always Work!,True,25,2083,213,23,All Levels,Web Development,52075
1121580,WordPress Blog : Create a WordPress Website for Beginners,True,20,2076,8,20,Beginner Level,Web Development,41520
782192,Introduction to HTML5 Canvas basics of drawing,True,200,2918,16,17,Beginner Level,Web Development,583600
978728,"Thoughtful Web Development Course: HTML, Vue.js, PHP, MySQL",True,200,842,144,536,All Levels,Web Development,168400
65493,Kids Coding - Beginners CSS,True,100,7130,30,17,All Levels,Web Development,713000
32649,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly,True,50,5549,92,143,All Levels,Web Development,277450
1225030,Learning Path: Magento: Master and Test Magento 2 with Ease,True,200,155,9,37,Expert Level,Web Development,31000
903140,The Complete hapiJS Course - Go From Beginner To Advanced!,True,195,1697,64,54,All Levels,Web Development,330915
372518,Ruby On Rails For Web Development,True,195,2526,185,24,Beginner Level,Web Development,492570
1045862,Create eye-catching WordPress website from scratch,True,30,2342,15,19,Beginner Level,Web Development,70260
99826,Become A Web Developer And Seller - Build Websites With HTML,True,200,21730,61,35,Beginner Level,Web Development,4346000
1236746,WordPress Tips and Tricks,True,200,1117,10,37,Intermediate Level,Web Development,223400
1110756,HTML Tutorials : HTML Code for Website Creating,True,20,2401,15,27,All Levels,Web Development,48020
595728,Complete HTML5 and CSS3 Course +1 Start to Finish Project,True,200,3887,81,94,All Levels,Web Development,777400
1231872,Web Development With HTML CSS BOOTSTRAP JQUERY for Beginners,True,35,1156,4,59,Beginner Level,Web Development,40460
876850,HTML5 Specialist: Comprehensive HTML5 Training,True,100,1385,188,83,All Levels,Web Development,138500
113518,CSS and CSS3 For Absolute Beginners,True,75,10890,212,33,Beginner Level,Web Development,816750
1111552,Build a Complete JQuery Plugin (Image Pop-up Dialog),True,20,1126,10,12,All Levels,Web Development,22520
834924,How to create HTML Forms,True,30,3652,60,7,Beginner Level,Web Development,109560
764042,ReactJS and Flux: Learn By Building 10 Projects,True,60,1723,258,60,All Levels,Web Development,103380
821526,How To Make A Business Website In 1 Day With Wix FAST & EASY,True,20,3759,24,25,Beginner Level,Web Development,75180
838418,PHP Date and Time Course by Edwin Diaz,True,40,1653,53,14,All Levels,Web Development,66120
342084,Start Your Own Forum Website in 15 Minutes ,True,40,5387,38,15,All Levels,Web Development,215480
669536,Hit the ground running with AngularJS with Dion Yang,True,100,4563,49,13,All Levels,Web Development,456300
511378,Learn CSS Transition and Animation ,True,100,3757,28,20,All Levels,Web Development,375700
553582,Learn JavaScript from scratch,True,20,4193,92,44,Beginner Level,Web Development,83860
566920,WordPress for Beginners - Tutorial - From Novice to Know-How,True,20,3694,48,39,Beginner Level,Web Development,73880
406820,RESTful API with Laravel,True,45,1905,228,57,All Levels,Web Development,85725
636418,Learn Ruby on Rails for Absolute Beginners,True,195,2875,20,36,All Levels,Web Development,560625
986442,JavaScript Tutorial,True,180,613,93,37,All Levels,Web Development,110340
996320,Shopping Cart Website from Scratch Ecommerce,True,200,633,39,54,Beginner Level,Web Development,126600
936182,Learn By Example: Angular JS,True,50,1515,32,60,All Levels,Web Development,75750
905850,The Complete front end web developer Bootcamp - 14 projects,True,200,900,129,126,All Levels,Web Development,180000
547298,WordPress LMS: E-Learning Website Made Easy,True,20,2382,22,16,All Levels,Web Development,47640
294794,Create An HTML5 Video Player From Scratch,False,0,32260,1005,12,Beginner Level,Web Development,0
615920,In Depth Web Development Made Easy,True,25,3249,27,60,All Levels,Web Development,81225
955818,Jquery :basics for beginners,True,50,1274,34,15,All Levels,Web Development,63700
65330,Web Development By Doing: HTML / CSS From Scratch,False,0,72932,2575,21,Beginner Level,Web Development,0
173548,Build Your First Website in 1 Week with HTML5 and CSS3,False,0,120291,5924,30,Beginner Level,Web Development,0
1183094,"ASP.NET Core MVC, Quick and Practical",True,20,387,5,30,Intermediate Level,Web Development,7740
738360,Better way towards CSS using Less and Sass,True,20,2227,44,26,All Levels,Web Development,44540
650328,JavaScript Complete for beginners with real world Apps,True,120,2652,33,40,All Levels,Web Development,318240
69414,Creating a Responsive HTML Email,True,20,2520,183,34,All Levels,Web Development,50400
500628,Angular 2 Demystified,True,20,3150,69,49,All Levels,Web Development,63000
384078,Learn HTML Fast and Easy!,True,20,4011,24,17,Beginner Level,Web Development,80220
451938,How To Setup a Micro-Blog in 3 Easy Steps,True,25,6937,22,7,All Levels,Web Development,173425
657710,Ruby on Rails for Complete Beginners,True,35,4839,129,84,Beginner Level,Web Development,169365
977516,Wordpress for Non-Technical People,True,150,2346,10,65,Beginner Level,Web Development,351900
997750,ASP NET CORE - ANGULAR 2 E-Commerce App,True,200,897,129,171,All Levels,Web Development,179400
316704,Introductory JavaScript Made Easy Training Tutorial,True,20,9381,138,131,Beginner Level,Web Development,187620
106178,Become a Heroku Rails Ninja: Expert Level Deployment Tools,True,50,7090,52,30,Intermediate Level,Web Development,354500
1062686,Complete RESPONSIVE Website Design with HTML5 & CSS3,True,20,2204,6,97,Beginner Level,Web Development,44080
1082996,Pimcore Developer: Implement a Blog from a Bootstrap Theme,True,95,1212,15,39,All Levels,Web Development,115140
629044,Inspirational Web Development - A Beginner Approach -,True,20,5328,47,28,Beginner Level,Web Development,106560
476408,"Learn HTML, A practical guide from scratch to HTML 5",True,100,5715,52,31,All Levels,Web Development,571500
1124244,JavaScript Tutorial: Learn JavaScript Code for Beginners,True,20,2074,14,22,Beginner Level,Web Development,41480
217010,Website Secrets: Get a Gorgeous Website on the Cheap,True,50,12328,15,32,All Levels,Web Development,616400
576694,Ultimate WordPress Plugin Course,True,100,4537,415,49,All Levels,Web Development,453700
527952,PHP for Beginners: How to Build an E-Commerce Store,True,100,5117,463,138,All Levels,Web Development,511700
745306,"Build Realtime Apps | React Js, Golang & RethinkDB",True,60,3854,482,48,All Levels,Web Development,231240
941998,"Master Electron: Desktop Apps using HTML, JavaScript & CSS",True,165,1902,224,47,Intermediate Level,Web Development,313830
674608,The Complete Web Developer Masterclass: Beginner To Advanced,True,195,37141,1813,316,All Levels,Web Development,7242495
1204208,Mastering Micro Services Using Java Spring Boot,True,195,1649,34,25,All Levels,Web Development,321555
957422,How to Create A Website: An HTML Tutorial and CSS Tutorial,True,65,3012,260,330,All Levels,Web Development,195780
511838,The Advanced Web Developer Course,True,100,6890,99,90,Intermediate Level,Web Development,689000
621022,Projects in MongoDB - Learn MongoDB Building Projects,True,50,4628,247,93,All Levels,Web Development,231400
30318,Learning JavaScript Programming Tutorial. A Definitive Guide,True,50,17113,380,93,All Levels,Web Development,855650
1270392,"The Complete JavaScript, HTML and CSS Tutorial For Beginners",True,35,244,44,21,Beginner Level,Web Development,8540
991094,"Build Modern Responsive Website With HTML5, CSS3 & Bootstrap",True,195,1472,210,110,All Levels,Web Development,287040
695656,The Complete JavaScript Course For Web Development Beginners,True,195,31499,450,46,All Levels,Web Development,6142305
1174446,Email Marketing: Send Unlimited Emails via Own Mail Server,True,35,3539,43,20,Beginner Level,Web Development,123865
1267892,Getting started with JavaScript,True,200,1415,17,23,Beginner Level,Web Development,283000
1149334,Learn the basics of the Web development: Coding Tactics,True,40,2965,17,30,Beginner Level,Web Development,118600
1109150,RESTful API with Laravel 5.4: Definitive Guide,True,145,655,95,195,All Levels,Web Development,94975
445534,Learn AngularJS Step By Step,True,20,18777,1112,21,Intermediate Level,Web Development,375540
987666,Learn React : The World's Most Lucrative JavaScript Library,True,50,1591,99,74,Beginner Level,Web Development,79550
1134330,Master Regular Expressions from scratch - All languages,True,70,1925,27,38,All Levels,Web Development,134750
983534,Try AngularJS: Beginner's Guide to Front End Web Development,True,50,16926,126,33,Beginner Level,Web Development,846300
563248,JavaScript Step by Step how to apply it to your web pages,True,100,13406,78,44,All Levels,Web Development,1340600
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,True,200,5739,26,29,Beginner Level,Web Development,1147800
701636,Learn Web Scraping with Node.js,True,75,16731,137,10,All Levels,Web Development,1254825
797832,Getting Started with WordPress 2016,True,20,1613,21,20,Beginner Level,Web Development,32260
41295,Learn HTML5 Programming From Scratch,False,0,268923,8629,45,All Levels,Web Development,0
413494,Getting Started with LESS - Beginner Crash Course,True,25,1780,69,21,Beginner Level,Web Development,44500
911318,Master ECMAScript 2015 (ES6),False,0,7438,441,37,All Levels,Web Development,0
197828,Learn to Setup Websites from Scratch,False,0,21087,154,24,Beginner Level,Web Development,0
576646,Create Fast RESTful APIs with Lumen and Homestead by Laravel,True,60,1157,105,31,All Levels,Web Development,69420
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",True,20,912,17,48,Beginner Level,Web Development,18240
709180,Twitter Integration customize Tweets with developer API,True,115,2039,7,19,All Levels,Web Development,234485
188692,Build a Responsive Website with a Modern Flat Design,False,0,16527,354,17,All Levels,Web Development,0
683606,The Ultimate WordPress Boot Camp: Build 7 Websites,True,125,1000,74,140,Intermediate Level,Web Development,125000
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,False,0,26541,750,38,Beginner Level,Web Development,0
1012096,Become A Full Stack Web Developer in 14 Days,True,195,467,20,126,All Levels,Web Development,91065
1016388,Projects In ReactJS - The Complete React Learning Course,True,50,947,108,56,Intermediate Level,Web Development,47350
978852,Beginning Web development Learn the basics of HTML,True,95,9832,71,59,Beginner Level,Web Development,934040
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,True,80,2184,15,24,Beginner Level,Web Development,174720
1199780,Hosting your static website on Amazon AWS S3 service,True,20,2853,47,16,Beginner Level,Web Development,57060
648118,JavaScript Rockstar How to create Incredible Useful code,True,75,16590,51,27,All Levels,Web Development,1244250
863812,Spring Core DevOps on AWS,True,100,1626,115,78,Intermediate Level,Web Development,162600
752432,How to Create a Website Without Coding - WordPress 2016,True,195,9056,96,31,Beginner Level,Web Development,1765920
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,True,20,8320,73,11,All Levels,Web Development,166400
942366,Introductory To HTML and CSS,True,50,4106,112,15,Beginner Level,Web Development,205300
1103448,Learn how to convert PSD to HTML and CSS responsive,True,30,5324,52,14,All Levels,Web Development,159720
945602,PHP User Login Registration Script With All Features,True,200,5603,46,47,All Levels,Web Development,1120600
446608,AJAX : Let's build a COOL project,True,70,4183,292,38,All Levels,Web Development,292810
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,True,95,301,44,91,Intermediate Level,Web Development,28595
678150,Laravel Homestead,False,0,3883,110,9,Beginner Level,Web Development,0
980114,The Complete TypeScript Programming Guide for Web Developers,True,40,236,31,35,Intermediate Level,Web Development,9440
17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,True,25,1758,37,16,Intermediate Level,Web Development,43950
465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,True,200,1266,16,21,All Levels,Web Development,253200
967422,XML DOM :basics for beginners,True,35,920,1,7,All Levels,Web Development,32200
708558,Learn HTML Basics From Scratch,False,0,5004,52,21,All Levels,Web Development,0
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,True,20,880,6,24,All Levels,Web Development,17600
551072,Build Websites from Scratch with Squarespace,True,50,342,53,60,Beginner Level,Web Development,17100
1004008,Introduction to web programming for GIS applications,True,100,205,38,97,Beginner Level,Web Development,20500
344224,Java Spring Security,True,40,527,63,11,Intermediate Level,Web Development,21080
235104,Responsive Html5 Theme Development,True,20,1517,4,12,All Levels,Web Development,30340
598970,What’s New in Bootstrap 4,True,20,130,14,20,All Levels,Web Development,2600
543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,True,50,1018,33,41,Intermediate Level,Web Development,50900
575644,Building a Ruby on Rails Application with Neo4j,False,0,4830,38,7,Intermediate Level,Web Development,0
877036,Sara Learns to Code.  Making an App from Scratch,True,60,402,20,35,Beginner Level,Web Development,24120
691760,Ajax  for Beginners: A Very Basic Introduction,True,65,755,5,18,Beginner Level,Web Development,49075
579182,Wordpress Essentials: Useful Plugins,True,25,1087,7,24,Beginner Level,Web Development,27175
1071060,Django by Example,True,125,170,21,78,Expert Level,Web Development,21250
235990,Build A Great Wordpress Website For Your Business in 2 Hours,True,35,1054,4,26,All Levels,Web Development,36890
469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting ,True,40,245,23,36,All Levels,Web Development,9800
708514,Mastering TypeScript,True,95,353,34,41,Expert Level,Web Development,33535
601260,Mastering AngularJS UI Development,True,95,464,26,22,Expert Level,Web Development,44080
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,True,35,298,20,24,Beginner Level,Web Development,10430
654422,Create a PHP Contact Form in Bootstrap,True,20,2238,65,12,All Levels,Web Development,44760
902748,Introduction To Data Analytics Using Microsoft Power BI,True,45,1764,33,16,All Levels,Web Development,79380
634754,HTML Made Simple For Beginners: Create a One Page Website,True,65,3380,50,16,Beginner Level,Web Development,219700
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,True,20,1030,11,30,All Levels,Web Development,20600
1026206,Website Builder Software Previews,True,25,1406,12,20,Beginner Level,Web Development,35150
484872,Learn How to Create Your Own Social Network,True,50,4732,5,14,All Levels,Web Development,236600
773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",True,50,1724,72,94,All Levels,Web Development,86200
846578,JavaScript manipulation of the DOM Document Object Model,True,20,1618,46,20,Beginner Level,Web Development,32360
358508,Create Jekyll blog and host it on Github like a Ninja,True,20,5056,74,11,Beginner Level,Web Development,101120
975060,Learn React JS from scratch,True,115,1562,42,34,Beginner Level,Web Development,179630
904818,Web Security: Common Vulnerabilities And Their Mitigation,True,50,1547,30,56,All Levels,Web Development,77350
472526,PHP for Beginners,True,40,2626,95,135,Beginner Level,Web Development,105040
241590,Make a professional website - 30 Day Guarantee. Discounted!,True,20,11167,34,13,All Levels,Web Development,223340
1182108,Symfony 3: Build a PHP Application with Symfony,True,20,466,11,25,All Levels,Web Development,9320
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,True,30,1355,14,29,All Levels,Web Development,40650
642696,Build a Website in 30 Minutes,True,95,5065,40,12,Beginner Level,Web Development,481175
1121696,Google Blogger : How to Create a Blog,True,20,1763,17,30,Beginner Level,Web Development,35260
389240,How to Make a Website Without Coding- WordPress & Web Skills,True,30,6413,107,123,All Levels,Web Development,192390
297044,Learn WCF And Web APIs From Scratch,True,50,5398,358,83,Intermediate Level,Web Development,269900
462668,How To Build A Website From Scratch + Blogging Blueprint,True,20,7017,37,28,All Levels,Web Development,140340
565282,Learn To Create Different Website Layouts & Media Queries ,True,195,6510,45,22,All Levels,Web Development,1269450
1011550,Build Sign Up and Login Forms With Bootstrap Modal,True,20,1898,19,31,All Levels,Web Development,37960
409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",True,20,3299,166,34,All Levels,Web Development,65980
1226008,Superb jQuery Course - Become Certified jQuery Developer,True,95,817,6,32,All Levels,Web Development,77615
1211960,How To Build A Facebook Messenger Chat Bot From Scratch,True,120,1798,20,24,Beginner Level,Web Development,215760
1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",True,50,3688,49,11,All Levels,Web Development,184400
896858,The Complete WordPress Development & Customization Course,True,100,1611,165,157,Expert Level,Web Development,161100
696016,HTML CSS Easy steps to create a web template from scratch,True,200,11574,78,15,Beginner Level,Web Development,2314800
993148,Learn jQuery AJAX in 1 hour,True,195,2547,62,18,Intermediate Level,Web Development,496665
1145206,Develop Competitive Plugins for WordPress and WooCommerce,True,150,2063,18,12,All Levels,Web Development,309450
534376,Get Results - Core Principles of Web Development Tricks Tips,True,75,22355,54,26,All Levels,Web Development,1676625
570416,JSON Faster Sleeker & Easier Discover the benefits learn it,True,200,8577,69,31,All Levels,Web Development,1715400
1017116,Get to know HTML Learn HTML Basics,True,200,10674,102,26,Beginner Level,Web Development,2134800
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,True,115,783,5,13,All Levels,Web Development,90045
732556,PHP: Complete Registration and Login with Email Verification,True,20,12781,145,22,All Levels,Web Development,255620
426196,JavaScript from Beginner to Expert,True,125,5484,439,92,All Levels,Web Development,685500
747552,Build a website HTML5 CSS3 Beginner Course,True,150,7884,44,28,Beginner Level,Web Development,1182600
556922,Learn Ruby on Rails: Stripe Payment Processing,True,40,15724,33,29,All Levels,Web Development,628960
1147064,WordPress For Beginners | No Coding Required,True,20,3106,31,13,All Levels,Web Development,62120
651780,jQuery For Beginners : A Basic Introduction,True,65,6293,165,8,Beginner Level,Web Development,409045
944906,WordPress Plugins and Widgets,True,40,8711,29,12,Beginner Level,Web Development,348440
674646,PHP Essential How to create build Amazing websites with PHP,True,75,8067,30,44,Beginner Level,Web Development,605025
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,True,170,9332,172,33,All Levels,Web Development,1586440
584758,Bootstrap 3 Beginners: Create a Professional Landing Page,True,20,3271,278,54,Beginner Level,Web Development,65420
1189280,Introduction to Node.js for Beginners,True,125,1367,17,58,Beginner Level,Web Development,170875
543090,Introduction to Coding with Ruby,True,45,5077,126,66,Beginner Level,Web Development,228465
611308,Complete PHP and MySql Course: From Beginner to Professional,True,200,6508,137,90,All Levels,Web Development,1301600
959604,Angular JS Essentials,True,195,4687,99,24,Beginner Level,Web Development,913965
540724,How To Setup Web Hosting,False,0,11758,242,8,Beginner Level,Web Development,0
1089652,"Web Application Development using Redis, Express, and Socket",True,200,300,16,66,Beginner Level,Web Development,60000
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,False,0,3784,85,32,Beginner Level,Web Development,0
786494,CSS3 Gradients for Web Designers,True,20,1209,9,21,All Levels,Web Development,24180
611518,Learn ASP NET MVC 5 step by step,True,20,1428,91,32,Intermediate Level,Web Development,28560
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,True,50,716,32,57,Beginner Level,Web Development,35800
188828,Web Hosting Set Up and WordPress Installation For Beginners,False,0,12563,239,11,Beginner Level,Web Development,0
382258,Ruby on Rails 4---A Test-Driven Approach,True,100,1518,55,122,Beginner Level,Web Development,151800
955138,AJAX :basics for beginners,True,35,1241,23,9,All Levels,Web Development,43435
1085064,Let's JavaScript!  Code a calculator,True,35,380,10,30,Beginner Level,Web Development,13300
1038786,JavaScript from Beginner to Advanced,True,195,395,18,57,All Levels,Web Development,77025
512000,WordPress Theme Academy with Bootstrap,True,20,1169,110,64,Intermediate Level,Web Development,23380
1148412,Building a eCommerce Startup in 4 Hours [Livestream],True,50,1114,8,23,Beginner Level,Web Development,55700
1254172,Responsive PHP Registration Form: From Scratch,True,95,5738,9,35,All Levels,Web Development,545110
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),True,40,6648,16,22,Beginner Level,Web Development,265920
1240522,Learn Bootstrap And Make Responsive Websites,True,25,1605,10,32,All Levels,Web Development,40125
903526,HTML Web Development Crash Course,True,20,4848,33,17,Beginner Level,Web Development,96960
53256,Bootstrap Basics: Program Responsive Websites,True,75,4743,393,28,All Levels,Web Development,355725
1030440,Projects with JSON and APIs,True,20,1520,34,23,All Levels,Web Development,30400
947498,Web Design HTML CSS How to Create a Website from Scratch,True,50,3601,28,22,Beginner Level,Web Development,180050
761768,"Create Complete Sign up System using PHP, jQuery and Ajax",True,200,4033,40,25,All Levels,Web Development,806600
173134,Adobe Flash for Beginners - Build Flash Website From Scratch,True,200,17071,17,15,All Levels,Web Development,3414200
881210,Learn Complete WordPress for Building a Professional Sites,True,80,13708,92,62,All Levels,Web Development,1096640
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,True,125,430,54,39,All Levels,Web Development,53750
767656,Bootstrap Essential Training - Create Your Very Own Website,True,20,2643,34,83,All Levels,Web Development,52860
671960,Angular 2 Jump Start With Typescript,True,20,1731,90,74,All Levels,Web Development,34620
686764,Learn Plugin Development in WordPress By Building  Projects,True,60,1313,121,62,All Levels,Web Development,78780
862478,"Build Your Startup with No Coding (Design, Develop & Ship)",True,30,775,245,82,All Levels,Web Development,23250
834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,True,20,2243,27,97,All Levels,Web Development,44860
690788,Learn PHP Programming for Absolute Beginners - Lite,True,20,2749,62,7,All Levels,Web Development,54980
854756,Learn Drupal 8 - With a Live Project,True,55,2012,15,59,All Levels,Web Development,110660
1023668,Supreme NodeJS Course - For Beginners,True,200,1080,37,76,All Levels,Web Development,216000
482404,CSS3 for beginners,True,195,3831,15,25,Beginner Level,Web Development,747045
624578,Javascript for beginners,True,75,2071,57,14,Beginner Level,Web Development,155325
753940,Become a Bootstrap Expert: Build 20 Layouts!,True,35,2755,57,179,All Levels,Web Development,96425
862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,True,50,1216,36,28,All Levels,Web Development,60800
739770,PHP MySQL: Learn PHP MySQL with Project,True,20,2314,77,25,All Levels,Web Development,46280
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,False,0,8770,261,13,Beginner Level,Web Development,0
270808,Projects in Django and Python,True,60,1764,53,28,All Levels,Web Development,105840
106156,"Create, Update and Manage Your Own Website Using Drupal 7",True,120,2837,68,49,All Levels,Web Development,340440
589342,Learn HTML - The programming language to build a webpage!,True,25,1655,39,19,Beginner Level,Web Development,41375
37684,Learn To Program JavaScript (in ten easy steps),True,75,2721,96,44,Beginner Level,Web Development,204075
964118,Bootstrap :basics for beginners,True,40,1152,20,14,All Levels,Web Development,46080
212374,Introduction to CSS Development,False,0,15493,415,25,Beginner Level,Web Development,0
970252,PHP :basics for beginners,True,45,1562,4,12,All Levels,Web Development,70290
465870,Beginning Oracle WebLogic for Administrators,False,0,9786,989,7,Beginner Level,Web Development,0
442504,Build an HTML5 and CSS3 Website in 35 Minutes,True,20,1904,25,17,Beginner Level,Web Development,38080
1121650,Angular 2 Routing: Up And Running,False,0,3357,84,13,Intermediate Level,Web Development,0
737758,Advanced Prezi: Make Amazing Presentations ,True,30,2200,25,12,All Levels,Web Development,66000
72262,1 hour jQuery,True,100,5456,133,25,Beginner Level,Web Development,545600
443746,The WpFASTER WordPress Speed Optimization Master Course,True,175,2134,215,55,All Levels,Web Development,373450
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,True,95,4675,15,56,All Levels,Web Development,444125
645714,Build Apps with ReactJS: The Complete Course,True,40,1433,145,34,All Levels,Web Development,57320
929260,Learn SASS: from beginner to expert,True,20,1734,9,13,Beginner Level,Web Development,34680
683394,The complete HTML5 course,True,20,3461,11,23,Beginner Level,Web Development,69220
311916,Create a Responsive Website with Bootstrap 3,True,50,4076,39,22,Intermediate Level,Web Development,203800
1009166,Lerning PHP by building website,True,185,567,63,34,All Levels,Web Development,104895
947116,Learn PHP Object Oriented Features with Simple Examples,True,20,1723,28,7,All Levels,Web Development,34460
835712,Crash Course - Learn to Create a PHP MVC Framework,True,50,1282,117,12,All Levels,Web Development,64100
954036,JSON :basics for beginners,True,45,2052,18,8,All Levels,Web Development,92340
745120,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,True,200,1874,40,224,All Levels,Web Development,374800
797040,Complete Guide to Front-End Web Development and Design,True,200,1119,111,204,Beginner Level,Web Development,223800
795278,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",True,100,1023,131,44,All Levels,Web Development,102300
8324,Javascript for Beginners,True,20,3697,195,48,All Levels,Web Development,73940
756914,MongooseJS Essentials - Learn MongoDB for Node.js,False,0,21682,1106,8,Beginner Level,Web Development,0
405840,Regular Expressions for Beginners - Universal,True,100,1975,141,36,All Levels,Web Development,197500
899534,Learn Redis from Scratch,True,40,553,84,31,Intermediate Level,Web Development,22120
570848,WordPress Plugin Development -> Deep dive discovery!,True,40,2650,19,39,All Levels,Web Development,106000
714678,Learn Ajax and jquery with PHP,True,20,2964,8,9,Beginner Level,Web Development,59280
791610,Create a business website with WordPress,True,50,1624,31,38,All Levels,Web Development,81200
631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,True,65,1640,22,29,Beginner Level,Web Development,106600
856530,Understand PHP Arrays and HTTP Request in a Better Way,True,35,1627,38,7,All Levels,Web Development,56945
530092,Mastering CSS,True,95,1815,249,42,Expert Level,Web Development,172425
1211160,The Complete Wordpress Theme Development Guide,True,25,1011,2,19,Beginner Level,Web Development,25275
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,True,95,2430,15,36,All Levels,Web Development,230850
504316,Learn Jquery from Scratch 2-Hour Training ,True,20,5318,56,13,Beginner Level,Web Development,106360
389018,How to Create a Wordpress Website from Scratch - No Coding,True,20,7018,28,38,All Levels,Web Development,140360
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,True,75,1634,52,21,All Levels,Web Development,122550
739090,The Complete Guide to JavaScript Development,True,110,3590,36,104,All Levels,Web Development,394900
720144,Basic HTML CSS and Web Design,True,30,4030,92,46,Beginner Level,Web Development,120900
365816,Build Professional WordPress Website,True,145,4020,95,52,All Levels,Web Development,582900
